訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE,A+B+C 籌碼趨勢（M哥完整版）,1325.TW,26.1,-2.06,0.0,0.0,0.94,0.4,均線轉下出場,2026-08-24,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1341.TW,59.6,0.0,0.0,0.0,0.94,0.0,均線轉下出場,2026-08-21,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3040.TW,38.4,-0.26,0.0,0.0,0.94,0.4,均線轉下出場,2026-08-24,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1786.TW,49.9,-0.99,0.0,0.0,0.93,0.4,均線轉下出場,2026-08-24,✅,40.4,50.0,50.0,46.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1536.TW,49.1,-0.3,0.0,0.0,0.93,0.4,均線轉下出場,2026-08-24,✅,40.4,50.0,50.0,46.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2528.TW,20.5,-0.49,0.0,0.0,0.93,0.4,均線轉下出場,2026-08-24,✅,40.4,50.0,50.0,46.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6708.TWO,38.2,-1.8,0.0,0.0,0.93,0.7,均線轉下出場,2026-08-24,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2515.TW,12.0,0.0,0.0,0.0,0.93,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7810.TWO,213.0,0.47,0.0,0.0,0.92,3.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1560.TW,680.0,0.15,0.0,0.0,0.92,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3711.TW,592.0,0.85,0.0,0.0,0.92,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4737.TW,56.5,-0.88,0.0,0.0,0.92,0.3,均線轉下出場,2026-08-24,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8342.TWO,86.7,-2.03,0.0,0.0,0.92,0.8,扣抵預警+籌碼（A即將成立）,2026-08-21,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1612.TW,34.7,0.14,0.0,0.0,0.92,0.5,均線轉下出場,2026-08-24,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6776.TW,53.5,0.0,0.0,0.0,0.91,0.4,均線轉下出場,2026-08-24,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2543.TW,38.7,-0.77,0.0,0.0,0.9,0.3,均線轉下出場,2026-08-24,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2316.TW,155.5,-1.89,0.0,0.0,0.9,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1503.TW,199.5,-1.24,0.0,0.0,0.9,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1776.TW,16.8,-1.18,0.0,0.0,0.9,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7747.TWO,114.5,0.0,0.0,0.0,0.89,1.9,均線轉下出場,2026-08-24,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2421.TW,143.5,0.7,0.0,0.0,0.89,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8077.TWO,43.0,-3.26,0.0,0.0,0.89,1.2,扣抵預警+籌碼（A即將成立）,2026-08-21,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3679.TW,109.5,-0.45,0.0,0.0,0.89,0.4,均線轉下出場,2026-08-24,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1256.TW,178.5,-0.56,0.0,0.0,0.88,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9955.TW,25.2,1.41,0.0,0.0,0.88,1.7,均線轉下出場,2026-08-24,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6781.TW,1045.0,-0.48,0.0,0.0,0.88,0.3,均線轉下出場,2026-08-24,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1762.TW,36.2,-0.28,0.0,0.0,0.88,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5706.TW,45.5,-0.33,0.0,0.0,0.88,0.5,均線轉下出場,2026-08-24,✅,38.9,50.0,50.0,45.6,中性
BUY,大跌後外資買進（隔日跟單）,2233.TW,174.5,-1.41,159.2,8.7,0.48,0.9,大跌後外資買進（隔日跟單）,2026-08-24,✅,38.9,50.0,50.0,45.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5536.TWO,860.0,-2.27,0.0,0.0,0.87,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5244.TW,34.1,0.15,0.0,0.0,0.87,0.9,均線轉下出場,2026-08-24,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6859.TWO,110.0,-0.45,0.0,0.0,0.87,1.5,均線轉下出場,2026-08-24,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8081.TW,253.0,-1.56,0.0,0.0,0.86,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6173.TWO,203.0,-4.25,0.0,0.0,0.86,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3038.TW,20.6,0.0,0.0,0.0,0.86,0.3,均線轉下出場,2026-08-24,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6526.TW,578.0,1.05,0.0,0.0,0.85,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2467.TW,533.0,-4.82,0.0,0.0,0.84,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6671.TW,23.1,0.22,0.0,0.0,0.84,0.0,均線轉下出場,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1524.TW,27.5,0.0,0.0,0.0,0.84,0.5,均線轉下出場,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
BUY,大跌後外資買進（隔日跟單）,6831.TW,549.0,-4.36,474.8,13.5,0.68,0.7,大跌後外資買進（隔日跟單）,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2423.TW,73.4,-2.91,0.0,0.0,0.84,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4540.TW,56.8,-1.73,0.0,0.0,0.84,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3092.TW,24.5,2.29,0.0,0.0,0.83,1.2,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3444.TWO,87.7,9.9,0.0,0.0,0.83,3.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.4,50.0,50.0,45.0,中性
BUY,吊燈出場（Chandelier Exit）,6290.TWO,229.0,8.27,198.4,13.4,0.66,2.6,多頭｜停利 198.4,2026-08-24,✅,37.2,50.0,50.0,44.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1711.TW,41.4,3.24,0.0,0.0,0.82,1.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4934.TW,14.2,-1.39,0.0,0.0,0.82,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2413.TW,43.0,-0.58,0.0,0.0,0.82,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,37.1,50.0,50.0,44.8,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3338.TW,60.9,-0.16,0.0,0.0,0.82,0.4,A+B1成立，等量縮平台,2026-08-24,✅,37.1,50.0,50.0,44.8,中性
BUY,大跌後外資買進（隔日跟單）,6683.TWO,1090.0,1.87,944.3,13.4,0.65,0.8,大跌後外資買進（隔日跟單）,2026-08-24,✅,36.9,50.0,50.0,44.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8215.TW,23.9,-0.42,0.0,0.0,0.81,0.5,X型態+籌碼預警,2026-08-24,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1735.TW,20.1,-1.71,0.0,0.0,0.8,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3591.TW,21.4,3.38,0.0,0.0,0.8,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8105.TW,13.8,0.0,0.0,0.0,0.8,0.0,扣抵預警+籌碼（A即將成立）,2026-08-21,✅,36.5,50.0,50.0,44.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6125.TWO,52.4,-4.2,0.0,0.0,0.79,1.1,均線轉下出場,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2360.TW,2070.0,-1.43,0.0,0.0,0.79,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1802.TW,56.9,-1.22,0.0,0.0,0.79,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2369.TW,32.2,4.72,0.0,0.0,0.79,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7730.TW,172.5,3.29,0.0,0.0,0.79,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4956.TW,36.8,9.87,0.0,0.0,0.79,2.0,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7769.TW,6255.0,-2.34,0.0,0.0,0.79,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,36.2,50.0,50.0,44.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2385.TW,105.5,-0.47,0.0,0.0,0.78,0.3,均線轉下出場,2026-08-24,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2495.TW,37.5,0.94,0.0,0.0,0.77,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3714.TW,57.2,-0.17,0.0,0.0,0.77,1.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6789.TW,415.0,-2.12,0.0,0.0,0.77,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6271.TW,193.0,0.26,0.0,0.0,0.77,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3583.TW,688.0,-2.27,0.0,0.0,0.76,0.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.3,50.0,50.0,44.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6727.TWO,445.0,0.45,0.0,0.0,0.76,0.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.3,50.0,50.0,44.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6205.TW,59.8,-1.48,0.0,0.0,0.76,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.3,50.0,50.0,44.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2337.TW,124.0,1.22,0.0,0.0,0.76,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.3,50.0,50.0,44.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4562.TW,31.1,-0.16,0.0,0.0,0.75,0.3,均線轉下出場,2026-08-24,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3048.TW,55.7,-0.54,0.0,0.0,0.75,0.2,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1528.TW,18.6,0.27,0.0,0.0,0.75,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2489.TW,36.9,3.51,0.0,0.0,0.75,4.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3437.TW,17.8,1.14,0.0,0.0,0.74,1.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,34.7,50.0,50.0,43.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3701.TW,39.8,-2.33,0.0,0.0,0.74,0.4,X型態+籌碼預警,2026-08-24,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4722.TW,202.5,-1.7,0.0,0.0,0.73,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8110.TW,45.5,0.77,0.0,0.0,0.72,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5243.TW,89.3,2.29,0.0,0.0,0.72,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1597.TW,131.5,-1.13,0.0,0.0,0.71,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8028.TW,242.5,0.0,0.0,0.0,0.71,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6640.TWO,968.0,-7.37,0.0,0.0,0.71,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4906.TW,34.0,-1.73,0.0,0.0,0.7,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.5,50.0,50.0,43.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3013.TW,83.5,0.72,0.0,0.0,0.69,0.0,均線轉下出場,2026-08-24,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3135.TW,177.0,3.81,0.0,0.0,0.69,1.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3485.TWO,230.0,-2.34,0.0,0.0,0.69,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1516.TW,14.6,-3.95,0.0,0.0,0.68,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,32.9,50.0,50.0,43.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6831.TW,549.0,-4.36,0.0,0.0,0.68,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,32.9,50.0,50.0,43.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3030.TW,281.5,-1.23,0.0,0.0,0.67,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6515.TW,6145.0,-3.98,0.0,0.0,0.66,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6683.TWO,1090.0,1.87,0.0,0.0,0.65,0.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,32.0,50.0,50.0,42.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3675.TWO,265.0,1.92,0.0,0.0,0.64,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,31.7,50.0,50.0,42.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2367.TW,42.5,0.95,0.0,0.0,0.63,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,31.4,50.0,50.0,42.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1314.TW,8.0,-3.04,0.0,0.0,1.1,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,45.5,30.6,50.0,42.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4927.TW,34.7,4.99,0.0,0.0,0.59,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,30.2,50.0,50.0,42.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2485.TW,42.1,2.93,0.0,0.0,0.57,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,29.6,50.0,50.0,41.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6706.TW,114.5,-1.72,0.0,0.0,0.55,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,29.0,50.0,50.0,41.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1326.TW,57.1,-4.99,0.0,0.0,1.23,1.2,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,49.4,22.6,50.0,41.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6405.TW,38.2,-2.18,0.0,0.0,0.48,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,26.9,50.0,50.0,40.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2303.TW,123.5,6.01,0.0,0.0,0.85,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,38.0,33.8,50.0,40.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6861.TW,187.5,0.27,0.0,0.0,0.44,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,25.7,50.0,50.0,40.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2330.TW,2375.0,-1.45,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,26.8,50.0,40.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5904.TWO,75.9,1.88,0.0,0.0,0.13,0.6,均線轉下出場,2026-08-24,✅,22.5,50.0,50.0,39.0,中性
